country,state,abbv,county,city,address,zipcode,loc_no,name,cer_no,date_cer,ownership,lrd,ncs,pts,sps,hhas,sq,sqr
United States,Nevada,NV,Clark,LAS VEGAS,1945 E WARM SPRINGS RD,89119,84627,UNIVERSAL HOMEHEALTH INC,297128,2006-09-12,Proprietary,2008-09-12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6785-3 S EASTERN AVE,89119,84627,CARE SOURCE HOME HEALTH LLC,297131,2006-11-09,Proprietary,2008-11-09,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,6330 S EASTERN AVE STE 3,89119,84627,DESERT VIEW HOME HEALTH INC,297149,2008-05-21,Proprietary,2010-05-21,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,1771 EAST FLAMINGO RD STE 119B,89119,84627,SANTA RITA HOME CARE INC,297151,2008-05-30,Proprietary,2010-05-30,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,3017 W CHARLESTON BLVD STE 12,89119,84627,QUALITY HOME HEALTH INC,297170,2009-04-10,Proprietary,2011-04-10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,5280 SOUTH EASTERN AVENUE STE  G2,89119,84627,CAREPRO HOME HEALTHCARE SERVICES,297185,2010-12-21,Proprietary,2012-12-21,YES,YES,NO,NO,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,1500 E TROPICANA AVE STE 122,89119,84627,DAVILDA HOME HEALTH LLC,297190,2011-11-23,Proprietary,2013-11-23,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,320 E WARM SPRINGS RD STE 4A UNIT 5-A,89119,84627,HEALTHLINE OF SOUTHERN NEVADA LLC,297197,2012-12-17,Proprietary,2014-12-17,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Carson City (city),CARSON CITY,725 BASQUE WAY SUITE 3,89706,84252,GENTIVA HEALTH SERVICES I I I,297022,1985-10-25,Proprietary,2005-10-25,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,8655 S EASTERN AVE,89123,84702,SOUTHWEST MEDICAL ASSOCIATES HOME HEALTH,297030,1987-03-24,Proprietary,2007-03-24,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,8685 SOUTH EASTERN AVE STE A,89123,84702,ROYALE HEALTH SYSTEMS INC,297097,2001-11-29,Proprietary,2003-11-29,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,8940 SOUTH MARYLAND PARKWAY SUITE 400,89123,84702,ATLAS HOME HEALTH CARE OF NEVADA LLC,297140,2008-02-05,Proprietary,2010-02-05,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,8760 S MARYLAND PKWY #112,89123,84702,U R FIRST,297164,2009-06-07,Non - Profit Private,2011-06-07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3075 EAST FLAMINGO ROAD SUITE #116,89121,84677,IN HOUSE HOME HEALTH INC.,297032,1990-04-27,Proprietary,2005-04-27,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3075 EAST FLAMINGO ROAD SUITE #116A,89121,84677,IN HOUSE EXTENDED CARE,297058,1994-07-26,Proprietary,2009-07-26,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,3530 E FLAMINGO RD STE 270,89121,84677,CREEKSIDE HOME HEALTH CARE,297070,1995-05-30,Proprietary,2010-05-30,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5
United States,Nevada,NV,Clark,LAS VEGAS,3530 E FLAMINGO RD STE 105,89121,84677,EBONNY HOME HEALTH AGENCY,297141,2008-02-22,Proprietary,2010-02-22,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2950 E FLAMINGO RD STE J-A,89121,84677,A GENTLECARE MEDICAL SERVICES,297175,2009-10-14,Proprietary,2011-10-14,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2950 E FLAMINGO RD STE B,89121,84677,SPRING VIEW HOME HEALTH CARE,297172,2009-10-17,Proprietary,2011-10-17,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3430 E FLAMINGO ROAD STE 240,89121,84677,PRN HOME HEALTH CARE,297212,2015-06-06,Proprietary,2015-06-06,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,820 RANCHO LN #20,89106,84477,HARMONY HOME HEALTH,297034,1990-08-13,Proprietary,2005-08-13,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,801 SOUTH RANCHO DRIVE SUITE A-2,89106,84477,ALOHA HOME HEALTH LLC,297123,2005-10-06,Proprietary,2007-10-06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6950  VIA OLIVERO AVE STE B4,89117,84577,ALWAYS BETTER CARE,297036,1991-04-28,Proprietary,2006-04-28,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2575 MONTESSOURI STREET #100,89117,84577,ALL CARE HOME HEALTH,297078,1996-02-28,Proprietary,2011-02-28,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2578 BELCASTRO ST STE 102,89117,84577,RELIANCE HEALTH CARE LLC,297118,2005-02-16,Proprietary,2007-02-16,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6960 O'BANNON DR STE 110,89117,84577,FAMILY CARE HOME HEALTH AGENCY,297124,2005-11-02,Proprietary,2007-11-02,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,7241 WEST SAHARA AVE STE 110,89117,84577,HEALING HEARTS HOME CARE INC,297157,2008-09-24,Proprietary,2010-09-24,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,6849-A CHARLESTON BLVD,89117,84577,PATIENT CARE HOME HEALTH SERVICES,297159,2009-01-29,Proprietary,2011-01-29,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6843 WEST CHARLESTON BLVD STE A,89117,84577,PREMIER HOME HEALTH INC,297166,2009-04-22,Proprietary,2011-04-22,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,7945 W SAHARA AVE,89117,84577,HEARTBEAT OF NEVADA HEALTH SYSTEMS,297169,2009-06-26,Proprietary,2011-06-26,YES,NO,NO,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,9121 WEST RUSSELL STE 118,89148,84852,KINDRED AT HOME - HOME HEALTH - LAS VEGAS,297040,1992-05-11,Proprietary,2007-05-11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,5506 S FORT APACHE RD STE 100,89148,84852,INTERIM HEALTHCARE OF NEVADA INC,297095,2000-11-13,Proprietary,2002-11-13,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,6045 S FORT APACHE RD STE 110,89148,84852,PERSPECTIVE HOME HEALTH INC,297100,2003-01-03,Proprietary,2005-01-03,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6080 S FORT APACHE ROAD STE 105,89148,84852,ENCOMPASS HOME HEALTH OF NEVADA,297102,2003-02-27,Proprietary,2005-02-27,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2820 W CHARLESTON BLVD STE 41,89148,84852,NIGHTINGALE HOME HEALTH OF NEVADA INC,297109,2004-02-13,Proprietary,2006-02-13,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,6080 S FORT APACHE STE 105,89148,84852,ENCOMPASS HOME HEALTH OF NEVADA,297115,2004-12-09,Proprietary,2006-12-09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,8945 W POST ROAD STE 100A,89148,84852,SAINT MARY'S HOME HEALTH CARE INC,297132,2007-01-24,Proprietary,2009-01-24,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,9315 W SUNSET ROAD STE 101,89148,84852,CARE FIRST HOME CARE LLC,297143,2008-03-28,Proprietary,2010-03-28,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,9652 GROUSE GROVE AVENUE,89148,84852,LIFE HOME HEALTH CARE OF LAS VEGAS,297165,2009-05-28,Proprietary,2011-05-28,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,6029 S FORT APACHE RD #100,89148,84852,LAS VEGAS HOME HEALTH CARE INC,297168,2009-07-01,Proprietary,2011-07-01,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5
United States,Nevada,NV,Clark,BOULDER CITY,901 ADAMS BLVD,89005,84227,BOULDER CITY HOSP HOME HEALTH,297047,1993-04-21,Non - Profit Private,2008-04-21,YES,YES,NO,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Washoe,RENO,9400 GATEWAY DRIVE,89521,85027,MAXIM HEALTHCARE SERIVCES,297049,1994-03-21,Proprietary,2009-03-21,YES,YES,NO,NO,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,8542 DEL WEBB BLVD.,89134,84777,ATTENTIVE HOME HEALTH CARE,297055,1994-05-26,Proprietary,2009-05-26,YES,YES,NO,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,4423 WEST FLAMINGO ROAD,89103,84427,NURSECORE OF LAS VEGAS,297056,1994-06-07,Proprietary,2009-06-07,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,6376 W SPRING MOUNTAIN RD STE 4,89103,84427,WE CARE HOME HEALTH SERVICES,297113,2004-06-24,Proprietary,2006-06-24,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3885 S DECATUR BLVD STE 1060,89103,84427,ABC HOME HEALTH,297136,2007-04-10,Proprietary,2009-04-10,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,4850 WEST FLAMINGO ROAD,89103,84427,HEALTH & CARE PROFESSIONAL NETWORK LLC,297135,2007-04-12,Proprietary,2009-04-12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3815 S JONES BLVD SUITE 1A & B,89103,84427,UNITED HOME HEALTH CARE LLC,297145,2008-02-25,Proprietary,2010-02-25,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,4560 SOUTH DECATUR BLVD STE. 303,89103,84427,SAHARA HOME HEALTH,297154,2008-08-12,Proprietary,2010-08-12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3750 S JONES BLVD STE 140,89103,84427,MEADOWS HOME HEALTH SERVICES LLC,297176,2010-01-13,Proprietary,2012-01-13,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,4445 S JONES BLVD STE 2B,89103,84427,VALLEY VIEW HOME HEALTH CARE LLC,297186,2011-02-11,Proprietary,2013-02-11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3750 SOUTH JONES BLVD STE 160,89103,84427,GOLDEN HOME HEALTH NEVADA LLC,297203,2013-05-08,Proprietary,2015-05-08,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2968 EAST RUSSELL ROAD,89120,84652,CARING NURSES INC,297068,1995-04-12,Proprietary,2010-04-12,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0
United States,Nevada,NV,Clark,LAS VEGAS,6270 MCLEOD DR STE 100,89120,84652,EXCELL HOME HEALTH SERVICES,297091,1999-08-12,Proprietary,2014-08-12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,4035 E POST RD,89120,84652,WESTERN HOME CARE,297103,2003-08-07,Proprietary,2005-08-07,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0
United States,Nevada,NV,Clark,LAS VEGAS,2721 E RUSSELL RD,89120,84652,AT HOME HEALTH SERVICES,297104,2003-09-05,Proprietary,2005-09-05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6392 MCLEOD DR STE 4,89120,84652,ALPHA HOME HEALTH AGENCY INC,297150,2008-06-18,Proprietary,2010-06-18,YES,YES,NO,NO,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2450 CHANDLER AVENUE SUITE #7,89120,84652,ACCESSIBLE HEALTHCARE LLC,297199,2012-11-28,Proprietary,2014-11-28,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,5250 S PECOS ROAD STE 100B,89120,84652,FIDELITY HOME HEALTH SERVICES LLC,297217,2016-02-16,Proprietary,2016-02-16,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,3030 S JONES BLVD STE 108,89146,84802,FIVE STAR HEALTHCARE LLC,297081,1996-12-12,Proprietary,2011-12-12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2865 S JONES,89146,84802,DYNAMIC HOME HEALTH CARE LLC,297096,2001-10-24,Proprietary,2003-10-24,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2995 SOUTH JONES BLVD SUITE A,89146,84802,FIRST CHOICE HOME HEALTHCARE LLC,297105,2003-09-17,Proprietary,2005-09-17,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2001 S RAINBOW BLVD STE 180,89146,84802,CORINTHIANS OF NEVADA HEALTH CARE INC,297127,2006-08-29,Proprietary,2008-08-29,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6206 W DESERT INN RD STE B,89146,84802,ALLSTATE HOME HEALTH SERVICES,297133,2007-03-02,Proprietary,2009-03-02,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2675 SOUTH JONES BLVD #113,89146,84802,ALL CARING HEALTH PROVIDER,297137,2007-05-30,Proprietary,2009-05-30,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2725 S JONES BLVD STE 108,89146,84802,SILVER STATE HOME HEALTH CARE INC,297148,2008-06-04,Proprietary,2010-06-04,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2375 S JONES BLVD STE 10,89146,84802,APEX HOME HEALTH,297146,2008-07-16,Proprietary,2010-07-16,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3030 S JONES BLVD STE 104,89146,84802,ALPHA STAR HOME HEALTH INC,297153,2008-07-19,Proprietary,2010-07-19,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2940 S JONES BLVD STE A,89146,84802,G & G HOME HEALTH CARE SERVICES,297182,2010-12-17,Proprietary,2012-12-17,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2350 S JONES BLVD STE 101,89146,84802,COMPASSION HOME HEALTH CARE LLC,297215,2015-09-28,Proprietary,2015-09-28,YES,YES,NO,NO,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,1601 S RAINBOW BLVD #140,89146,84802,PEOPLESKILLS HOME HEALTH SERVICES,297216,2016-02-02,Proprietary,2016-02-02,YES,YES,NO,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2770 S MARYLAND PKWY SUITE 215,89109,84527,SAGUARO HOME HEALTH CARE,297082,1997-04-09,Proprietary,2012-04-09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2770 S MARYLAND PKWY STE 402,89109,84527,VISION HEALTH CARE INC,297098,2002-03-27,Proprietary,2004-03-27,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2770 S MARYLAND PKWY STE 408,89109,84527,MOUNTAIN CREST HOME HEALTH,297187,2010-08-26,Proprietary,2012-08-26,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2770 S MARYLAND PKWY STE 309,89109,84527,MAXICARE HOMEHEALTH INC,297192,2012-03-17,Proprietary,2014-03-17,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,900 E KAREN AVE C-210,89109,84527,ELITE HOME HEALTH CARE LLC,297200,2012-12-06,Proprietary,2014-12-06,YES,YES,NO,NO,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2770 S MARYLAND PARKWAY STE 302,89109,84527,CLINICIANS HOME HEALTH CARE SERVICES,297213,2015-07-10,Proprietary,2015-07-10,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,HENDERSON,2900 W HORIZON RIDGE #121,89052,84352,QUALITY NURSING LLC,297092,1999-10-12,Proprietary,2014-10-12,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,HENDERSON,870 SEVEN HILLS DR STE 202,89052,84352,PHYSICIANS CHOICE HOME HEALTH CARE INC,297107,2003-10-16,Proprietary,2005-10-16,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,HENDERSON,3033 W HORIZON RIDGE PKWY #100,89052,84352,SUPERIOR HOME HEALTH OF LAS VEGAS LLC,297162,2009-03-25,Proprietary,2011-03-25,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,HENDERSON,2821 W. HORIZON RIDGE PKWY STE 101,89052,84352,GOOD SHEPHERD HOME HEALTH SERVICES,297191,2011-12-30,Proprietary,2013-12-30,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,HENDERSON,2779 WEST HORIZON RIDGE PARKWAY SUITE 205,89052,84352,COMPLETE HOME CARE LLC,297208,2014-11-18,Proprietary,2016-11-18,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6325 SOUTH RAINBOW BLVD,89118,84602,LORIAN HOME SYSTEMS INC OF LAS VEGAS,297099,2002-11-18,Proprietary,2004-11-18,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3275 W ALI BABA LN STE 506,89118,84602,GUARDIAN ANGEL HOME CARE INC,297142,2008-04-04,Proprietary,2010-04-04,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6225 DEAN MARTIN DRIVE SUITE F,89118,84602,SONOMA HOME HEALTH,297144,2008-04-09,Proprietary,2010-04-09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,6280 S VALLEY VIEW BLVD STE 522,89118,84602,SOUTHWEST HOME HEALTH,297156,2008-11-01,Proprietary,2010-11-01,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,5840 W SUNSET ROAD,89118,84602,ADVANCED HOME CARE,297198,2012-10-18,Proprietary,2014-10-18,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0
United States,Nevada,NV,Clark,LAS VEGAS,720 EAST CHARLESTON BLVD STE  #110,89104,84452,OASIS HOME HEALTH INC,297106,2003-10-14,Non - Profit Private,2005-10-14,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3213 W CHARLESTON BLVD STE 105,89102,84402,V I P HOME HEALTH INC,297108,2003-12-19,Proprietary,2005-12-19,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2500 W SAHARA AVE STE 107,89102,84402,ADDUS HEALTHCARE,297116,2004-12-16,Proprietary,2006-12-16,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2810 WEST CHARLESTON BLVD SUITE E45,89102,84402,OROSAY HOME HEALTH SERVICES LLC,297120,2005-03-17,Proprietary,2007-03-17,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,1401 S ARVILLE STREET SUITE G,89102,84402,HOPE HOME HEALTH LLC,297122,2005-08-18,Proprietary,2007-08-18,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,1412 S DECATUR BLVD,89102,84402,MOTHER'S CARE HOME HEALTH SERVICES INC,297130,2006-10-17,Proprietary,2008-10-17,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,1210 S VALLEY VIEW BLVD SUITE 100,89102,84402,NEVADA HOME HEALTH PROVIDERS INC,297134,2007-02-06,Proprietary,2009-02-06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3110 S VALLEY VIEW BLVD STE 205,89102,84402,ALLTIME HOME HEALTH PROVIDERS,297139,2008-02-26,Proprietary,2010-02-26,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3017 W CHARLESTON STE 15,89102,84402,LIFE CARE HOME HEALTH INC,297152,2008-07-28,Proprietary,2010-07-28,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3100 W SAHARA STE 215,89102,84402,VISITING NURSES OF NEVADA INC,297158,2009-01-08,Proprietary,2011-01-08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,2881 S VALLEY VIEW BLVD STE 5,89102,84402,ROYAL MAJESTY HOME HEALTH INC,297171,2009-04-24,Proprietary,2011-04-24,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3110 S VALLEY VIEW BLVD STE 201,89102,84402,BE WELL HOME HEALTH CARE LLC,297163,2009-05-07,Proprietary,2011-05-07,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2801 S VALLEY VIEW BLVD STE 3,89102,84402,PROMISE HOME HEALTH INC,297167,2009-06-27,Proprietary,2011-06-27,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,3355 W SPRING MOUNTAIN RD #259,89102,84402,FAITH  HOME HEALTH CARE LLC,297174,2009-10-19,Proprietary,2011-10-19,YES,YES,NO,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,3160 S VALLEY VIEW BLVD STE 206,89102,84402,NEVADA DESERT HOME HEALTH SERVICES INC,297177,2010-03-11,Proprietary,2012-03-11,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5
United States,Nevada,NV,Clark,LAS VEGAS,2801 S VALLEY VIEW STE #15,89102,84402,FIRST CARE HOME HEALTH INC,297178,2010-04-17,Proprietary,2012-04-17,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3160 S VALLEY VIEW STE 202,89102,84402,A & E HOME HEALTH CARE LLC,297179,2010-04-29,Proprietary,2012-04-29,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3017 W CHARLESTON BLVD SUITE 40,89102,84402,PRIME CHOICE HOME HEALTH LLC,297188,2011-04-20,Proprietary,2013-04-20,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,3355 W SPRING MOUNTAIN RD STE 23,89102,84402,LIFE WELLNESS HOME HEALTH AGENCY LLC,297189,2011-05-26,Proprietary,2013-05-26,YES,YES,NO,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,4535 W SAHARA AVE #204,89102,84402,CANA HOMEHEALTH AGENCY LLC,297196,2012-08-31,Proprietary,2014-08-31,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,2881 S VALLEY VIEW BLVD STE 7,89102,84402,ADVOCARE HOME HEALTH LLC,297204,2013-07-09,Proprietary,2015-07-09,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,3305 W SPRING MOUNTAIN ROAD SUITE 61,89102,84402,ALTA CARE HOMEHEATLH INC,297210,2015-03-20,Proprietary,2015-03-20,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,1210 SOUTH VALLEY VIEW STE 114,89107,84502,HORIZON HOME HEALTH CARE LLC,297112,2004-04-28,Proprietary,2006-04-28,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,5024 ALTA DRIVE,89107,84502,ELITE CARE HOME HEALTH LLC,297207,2013-01-11,Proprietary,2015-01-11,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,LAS VEGAS,6130 ELTON AVENUE,89107,84502,ADVANCED CARE GROUP LLC,297202,2014-11-21,Proprietary,2016-11-21,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,Clark,HENDERSON,38 S WATER ST STE 100,89015,84327,ADVANCED HOME HEALTH INC,297126,2006-07-14,Proprietary,2008-07-14,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,Clark,LAS VEGAS,3281 N DECATUR BLVD STE 130,89130,84752,CHISAL HOME HEALTH AGENCY,297138,2007-06-28,Proprietary,2009-06-28,YES,YES,YES,YES,Not Available,
United States,Nevada,NV,,LAS VEGAS,700 E SILVERADO RANCH BLVD STE 150,89183,84877,ADVENT HOME HEALTH,297155,2008-11-20,Proprietary,2010-11-20,YES,YES,YES,YES,Same As Expected,3.0 - 4.0
United States,Nevada,NV,,LAS VEGAS,9788 GILESPIE STREET SUITE 417,89183,84877,FIRST ACCESS HEALTHCARE PROVIDERS INC,297214,2015-12-02,Proprietary,2015-12-02,YES,YES,YES,YES,Not Available,
