country,state,abbv,county,city,address,zipcode_x,loc_no,name,cer_no,date_cer,ownership,lrd,ncs,pts,sps,hhas,sq,sqr,c_sqr,latitude,longitude,zipcode_y,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK DRIVE SUITE #133,77036,118977,COMFORTHOME HEALTH CARE INC.,679224,2/13/03,Proprietary,2/13/05,YES,YES,YES,NO,Not Available,,,29.6857991,-95.5359326,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9894 BISSONNET STREET SUITE 525,77036,118977,JAEG BRIGHT MEDICAL SERVICES INC.,679229,3/6/03,Proprietary,3/6/05,YES,YES,YES,YES,Not Available,,,29.6771079,-95.5529699,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6666 HARWIN DRIVE SUITE 475,77036,118977,ACE HEALTHCARE SERVICES INC,679256,4/11/03,Proprietary,4/11/05,YES,YES,YES,NO,Not Available,,,29.7201642,-95.4992892,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7100 REGENCY SQUARE #150,77036,118977,RELIABLE HEALTH SERVICES INC,679321,8/12/03,Proprietary,8/12/05,YES,YES,YES,YES,Not Available,,,,,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9898 BISSONNET SUITE 251,77036,118977,REGENCY HEALTH SERVICES,679346,9/23/03,Proprietary,9/23/05,YES,YES,YES,YES,Not Available,,,29.6758325,-95.5531145,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,10039 BISSONNET ST SUITE 336,77036,118977,ALLTECH HOME HEALTH INC,679375,11/6/03,Proprietary,11/6/05,YES,YES,YES,YES,Not Available,,,29.674528,-95.5540989,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK #231,77036,118977,DIVERSIFIED HEALTH CARE INC,679397,12/23/03,Proprietary,12/23/05,YES,YES,YES,YES,Not Available,,,,,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6666 HARWIN DR SUITE 290,77036,118977,KINA HEALTHCARE SERVICES INC,679398,12/23/03,Proprietary,12/23/05,YES,YES,YES,YES,Not Available,,,29.7201642,-95.4992892,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9888 BISSONNET SUITE #370,77036,118977,ST FRANCIS HEALTH CARE SERVICES INC,679434,2/20/04,Proprietary,2/20/06,YES,YES,YES,YES,Not Available,,,29.6757012,-95.5524788,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6001 SAVOY DRIVE SUITE 205,77036,118977,NNBS HEALTH CARE SERVICES INC,679455,3/12/04,Proprietary,3/12/06,YES,YES,YES,YES,Not Available,,,29.7165917,-95.504944,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7211 REGENCY SQUARE BOULEVARD SUITE 101,77036,118977,DESTINY CARE SERVICES INC,679449,3/25/04,Proprietary,3/25/06,YES,YES,YES,YES,Not Available,,,29.7152377,-95.5103945,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9788 CLAREWOOD DRIVE SUITE  208,77036,118977,CARITAS HEALTH CARE LLC,453102,5/4/04,Proprietary,5/4/06,YES,YES,YES,YES,Not Available,,,29.7077913,-95.5532171,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK DRIVE SUITE 250,77036,118977,STANDARD HOME HEALTHCARE,679494,5/12/04,Proprietary,5/12/06,YES,YES,YES,YES,Not Available,,,29.6857991,-95.5359326,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7850 PARKWOOD CIRCLE DRIVE SUITE B2,77036,118977,CARE AND COMFORT HOME HEALTH,679499,5/24/04,Proprietary,5/24/06,YES,YES,YES,YES,Not Available,,,29.69376,-95.5548781,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9898 BISSONNET ST SUITE 593,77036,118977,KINGWOOD HOME HEALTH,679497,6/10/04,Proprietary,6/10/06,YES,YES,YES,NO,Not Available,,,29.6758325,-95.5531145,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6161 SAVOY DRIVE SUITE 102,77036,118977,GOOD HANDS HOME HEALTH,453111,6/23/04,Proprietary,6/23/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,29.7163584,-95.5040425,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6666 HARWIN DRIVE SUITE 540,77036,118977,STATES HEALTH INC,453132,7/30/04,Proprietary,7/30/06,YES,YES,YES,YES,Not Available,,,29.7201642,-95.4992892,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7001 CORPORATE DRIVE  302,77036,118977,SEGNIK HEALTHCARE SERVICES,453155,9/8/04,Proprietary,9/8/06,YES,YES,YES,YES,Not Available,,,29.7034518,-95.5507524,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7211 REGENCY SQUARE 116,77036,118977,RESOURCE CARE CORPORATION,453160,9/16/04,Proprietary,9/16/06,YES,YES,YES,YES,Not Available,,,29.7152377,-95.5103945,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6001 SAVOY DRIVE SUITE 201,77036,118977,DHS HEALTHCARE INC,673102,12/27/04,Proprietary,12/27/06,YES,YES,YES,YES,Not Available,,,29.7165917,-95.504944,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9898 BISSONNET STREET SUITE #260,77036,118977,TREASURE HEALTHCARE INC.,673130,2/17/05,Proprietary,2/17/07,YES,YES,YES,YES,Not Available,,,29.6758325,-95.5531145,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7447 HARWIN SUITE 216,77036,118977,RESOURCE HEALTH CARE INC,673138,3/2/05,Proprietary,3/2/07,YES,YES,YES,YES,Not Available,,,29.7172258,-95.5146569,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK SUITE 237,77036,118977,PRUDENT HEALTH MANAGEMENT INC,673153,3/10/05,Non - Profit Other,3/10/07,YES,YES,YES,NO,Not Available,,,29.6857991,-95.5359326,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8103 BELLAIRE,77036,118977,EMPATHY HOME HEALTH SERVICES INC,673147,3/24/05,Proprietary,3/24/07,YES,YES,YES,YES,Not Available,,,29.7047141,-95.5280609,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7211 REGENCY SQUARE DRIVE SUITE 240,77036,118977,ST MARYS HEALTHCARE INC,673181,4/1/05,Non - Profit Private,4/1/07,YES,YES,YES,YES,Not Available,,,29.7152377,-95.5103945,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK SUITE 239,77036,118977,TRINITY HOME HEALTH SERVICES,457816,5/5/05,Proprietary,5/5/07,YES,YES,YES,NO,Not Available,,,29.6857991,-95.5359326,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,10101 HARWIN DRIVE SUITE 190,77036,118977,ESSENCE HEALTH CARE INC,457829,5/25/05,Proprietary,5/25/07,YES,YES,YES,NO,Not Available,,,29.7176502,-95.5413006,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7001 CORPORATE DRIVE SUITE 228,77036,118977,WISDOM HOME HEALTH CARE,457837,6/3/05,Proprietary,6/3/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,29.7034518,-95.5507524,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9898 BISSONNET SUITE 320,77036,118977,ALPHA HALOBET HEALTH CARE SERVICES INC,457856,6/23/05,Proprietary,6/23/07,YES,YES,YES,YES,Not Available,,,29.6758325,-95.5531145,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7447 HARWIN  205,77036,118977,UPHILL HOME HEALTH INC,457853,6/28/05,Proprietary,6/28/07,YES,YES,YES,YES,Not Available,,,29.7172258,-95.5146569,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7400 HARWIN DRIVE SUITE 315,77036,118977,PROTEAM HEALTHCARE INC,457916,11/14/05,Proprietary,11/14/07,YES,YES,YES,NO,Not Available,,,29.7184633,-95.5130995,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9888 BISSONNET STREET SUITE 135,77036,118977,ABL HOMEHEALTH SERVICES INC,457954,11/30/05,Proprietary,11/30/07,YES,YES,YES,YES,Not Available,,,29.6757012,-95.5524788,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7457 HARWIN 325,77036,118977,TEXAS TENDER CARE HOME INC,677844,1/18/06,Proprietary,1/18/08,YES,YES,YES,YES,Not Available,,,29.7164036,-95.5149029,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9800 CENTRE PKWY STE #100,77036,118977,ADVANCED HEALTHCARE SERVICES INC,677827,3/7/06,Non - Profit Other,3/7/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,29.673548,-95.5516381,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6201 BONHOMME SUITE #365N,77036,118977,STAR HOME HEALTH INC,677874,3/17/06,Proprietary,3/17/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,,,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6666 HARWIN DR #300,77036,118977,SIMPLEX HEALTH AND ALLIED SERVICES INC,677891,4/3/06,Proprietary,4/3/08,YES,YES,YES,YES,Not Available,,,29.7201642,-95.4992892,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9894 BISSONNET SUITE 365,77036,118977,METRO HEALTH SERVICES,677901,4/12/06,Proprietary,4/12/08,YES,YES,YES,YES,Not Available,,,29.6771079,-95.5529699,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7457 HARWIN SUITE 294,77036,118977,WESTNET HEALTHCARE PLUS INC,677930,4/27/06,Proprietary,4/27/08,YES,YES,YES,YES,Not Available,,,29.7164036,-95.5149029,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7457 HARWIN DRIVE SUITE 252,77036,118977,ROYAL STAR HEALTHCARE INC,677942,5/23/06,Proprietary,5/23/08,YES,YES,NO,YES,Not Available,,,29.7164036,-95.5149029,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8399 ALMEDA ROAD SUITE L-2,77036,118977,PROMEDIC HOME HEALTH SERVICES,677973,6/6/06,Proprietary,6/6/08,YES,YES,YES,YES,Not Available,,,29.6859925,-95.3908876,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,10333 HARWIN STE. 573,77036,118977,UNIFIED MEDICAL GROUP INC,677995,6/21/06,Proprietary,6/21/08,YES,YES,YES,YES,Not Available,,,29.7163357,-95.5479061,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9888 BISSONNET SUITE 100-F,77036,118977,ELITTE HEALTHCARE AND SERVICE,677970,6/22/06,Proprietary,6/22/08,YES,YES,YES,YES,Not Available,,,29.6757012,-95.5524788,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7100 REGENCY SQUARE BLVD SUITE 134,77036,118977,NEWSTART HOME CARE SERVICES INC,677983,7/3/06,Proprietary,7/3/08,YES,YES,YES,YES,Not Available,,,29.7161261,-95.5075764,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9207 COUNTRY CREEK DRIVE  SUITE 203,77036,118977,PADLOCK HEALTHCARE SERVICES  INC,677989,7/7/06,Proprietary,7/7/08,YES,YES,YES,NO,Not Available,,,29.6787316,-95.5485213,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9894 BISSONNET STREET # 585,77036,118977,ASSURANCEJ HOMECARE SERVICES INC,679518,7/21/06,Proprietary,7/21/08,YES,YES,YES,NO,Not Available,,,29.6771079,-95.5529699,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK DRIVE SUITE 220,77036,118977,NUTREND HEALTHCARE INC,679513,7/27/06,Proprietary,7/27/08,YES,YES,YES,YES,Not Available,,,29.6857991,-95.5359326,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,10333 HARWIN DRIVE SUITE 520,77036,118977,WESLEY HOME HEALTH SERVICES  INC,679528,8/11/06,Proprietary,8/11/08,YES,YES,YES,NO,Not Available,,,29.7163357,-95.5479061,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,10039 BISSONNET SUITE #227,77036,118977,CHARSONY MEDICAL SERVICES,679544,8/31/06,Proprietary,8/31/08,YES,YES,YES,NO,Not Available,,,29.674528,-95.5540989,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK DRIVE SUITE 238,77036,118977,LIFECARE HEALTH SERVICES LLC,679601,11/30/06,Proprietary,11/30/08,YES,YES,YES,NO,Not Available,,,29.6857991,-95.5359326,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7447 HARWIN DRIVE SUITE #106,77036,118977,DEPEND ON US HOME CARE INC.,679594,12/12/06,Proprietary,12/12/08,YES,YES,YES,YES,Not Available,,,29.7172258,-95.5146569,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9888 BISSONNET SUITE 440,77036,118977,NCJ HEALTH SYSTEM,679609,1/12/07,Proprietary,1/12/09,YES,YES,YES,NO,Not Available,,,29.6757012,-95.5524788,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,10101 HARWIN DR SUITE 130,77036,118977,UNIVERSAL HEALTH CARE,679619,4/3/07,Proprietary,4/3/09,YES,YES,YES,NO,Not Available,,,29.7176502,-95.5413006,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7100 REGENCY SQUARE SUITE  240,77036,118977,A & T MULTI-HEALTHCARE SERVICES LLC,679633,5/11/07,Proprietary,5/11/09,YES,YES,YES,YES,Not Available,,,29.7161261,-95.5075764,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9894 BISSONNET ST SUITE 580,77036,118977,STEADFAST HOME COMPANION SERVICES INC,679658,8/3/07,Proprietary,8/3/09,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,29.6771079,-95.5529699,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7100 REGENCY SQUARE STE 288,77036,118977,CRISEVEN HEALTHCARE SERVICES,679653,8/7/07,Proprietary,8/7/09,YES,YES,NO,YES,Not Available,,,29.7161261,-95.5075764,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7447 HARWIN DRIVE STE 101,77036,118977,DYNAMIC CARE HEALTH SERVICES INC,679745,10/15/07,Proprietary,10/15/09,YES,YES,YES,YES,Not Available,,,29.7172258,-95.5146569,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9888 BISSONNET ST SUITE 246,77036,118977,EMPIRE HOME HEALTH SERVICES,679692,11/2/07,Proprietary,11/2/09,YES,YES,YES,YES,Not Available,,,29.6757012,-95.5524788,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9894 BISSONNET SUITE 100-S,77036,118977,XTRA-CARE HOME HEALTH INC,679728,12/15/07,Proprietary,12/15/09,YES,YES,YES,YES,Not Available,,,29.6771079,-95.5529699,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,10333 HARWIN DR SUITE 373,77036,118977,VENTEX HOME HEALTH AGENCY  INC,679748,1/31/08,Proprietary,1/31/10,YES,YES,YES,YES,Not Available,,,29.7163357,-95.5479061,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK DR. STE. #216,77036,118977,MADONNA HEALTHCARE SERVICES INC,679755,1/31/08,Proprietary,1/31/10,YES,YES,YES,YES,Not Available,,,,,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,6201 BONHOMME SUITE 100 S,77036,118977,ABBIS CARE TEAM,743168,5/15/08,Proprietary,5/15/10,YES,YES,YES,NO,Not Available,,,29.71169,-95.5130587,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7100 REGENCY SQUARE SUITE 251,77036,118977,FOREVER HOMEHEALTH INC,679771,5/16/08,Proprietary,5/16/10,YES,YES,YES,YES,Not Available,,,29.7161261,-95.5075764,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7457 HARWIN DR STE 105,77036,118977,BLESSED HOME HEALTH SERVICES INC,743124,6/6/08,Proprietary,6/6/10,YES,YES,YES,YES,Not Available,,,29.7164036,-95.5149029,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,8700 COMMERCE PARK DRIVE SUITE #234,77036,118977,BATHFOL HEALTH SERVICES INC,679798,6/11/08,Proprietary,6/11/10,YES,YES,YES,YES,Not Available,,,,,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,9800 CENTRE PARKWAY SUITE 830,77036,118977,AGAPE HEALTHCARE SERVICES,743199,7/23/08,Proprietary,7/23/10,YES,YES,YES,YES,Not Available,,,29.673548,-95.5516381,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
United States,Texas,TX,Harris,HOUSTON,7211 REGENCY SQUARE BLVD SUITE #160,77036,118977,MOODY HOME HEALTH SERVICES,743169,8/8/08,Proprietary,8/8/10,YES,YES,NO,NO,Not Available,,,29.7152377,-95.5103945,77036,77770,40352,37418,29.4,77770,29010,37.30230166,27576,14390,3305,4.249710685,30892,1976,121400,35933,12040,176,12342,16480
